handle,title,body_HTML,vendor,type,tags,published,option1_name,option1_value,option2_name,option2_value,option3_name,option3_value,variant_sku,variant_grams,variant_inventory_tracker,variant_inventory_qty,variant_inventory_policy,variant_fullfillment_service,variant_price,variant_compare_at_price,varient_requires_shipping,variant_taxable,variant_barcord,image_src,image_position,image_alt_text,gift_card,seo_title,seo_description,google_shopping_google_product_category,google_shopping_gender,goggle_shopping_age_group,google_shopping_mpn,google_shopping_adwords_grouping,google_shopping_adwords_labels,google_shopping_condition,google_shopping_custom_product,google_shopping_custion_label0,google_shopping_custion_label1,google_shopping_custion_label2,google_shopping_custion_label3,google_shopping_custion_label4,variant_image,variant_weight_unit,variant_tax_code,cost_per_item
b-banharimarket-13277792,,,,,,,,블랙,,free (SOLD OUT),,,BR-banharimarket-프릴 라운드 니트 티셔츠_반하리마켓-블랙-13277792,0,shopify,50,deny,manual,90.38,,true,true,,,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13277792,,,,,,,,핑크,,free (SOLD OUT),,,BR-banharimarket-프릴 라운드 니트 티셔츠_반하리마켓-핑크-13277792,0,shopify,50,deny,manual,90.38,,true,true,,,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13277792,,,,,,,,베이지,,free (SOLD OUT),,,BR-banharimarket-프릴 라운드 니트 티셔츠_반하리마켓-베이지-13277792,0,shopify,50,deny,manual,90.38,,true,true,,,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13256918,오프숄더 홀터 니트 티셔츠_반하리마켓,"<p>♥</p>

<p>&nbsp;</p>

<p><strong>""comment""</strong></p>

<p><br>
<br>
홀터 오프숄더 니트 티셔츠 소개드려요 *.*<br>
오프숄더 좋아하는데<br>
겨울에 입기에 추워서 고민될때 딱이쥬,,<br>
도톰한 니트&nbsp;소재로 따듯하게 착용 가능하구요<br>
부드러운 착용감으로 편안하게 착용했어요!!<br>
과하지 않은 오프 디자인으로 부담없이&nbsp;<br>
착용 가능한데 포인트는 제대로 되더라구요&gt;0&lt;<br>
추천드려요:)<br>
<br>
<br>
<br>
<br>
<br>
컬러: 흰색, 회색, 검정&nbsp;(3color)</p>

<p>소재: 면20 폴리80</p>

<p><br>
&nbsp;</p>

<p><strong>""상세 사이즈""</strong></p>

<p>&nbsp;</p>

<p>어꺠32&nbsp; 가슴37&nbsp; 팔56&nbsp; 암홀16&nbsp;&nbsp;<br>
소매8&nbsp; 밑단32&nbsp; 총장57</p>

<p>&nbsp;</p>

<p><strong>""제품설명""</strong><br>
<br>
■신축성(높음) &nbsp; ■비침(없음)</p>

<p><br>
■안감(없음) ■두께감(도톰)</p>

<p>&nbsp;</p>

<p><strong>""원산지""</strong><br>
중국<br>
<br>
&nbsp;</p>

<p><strong>""모델사이즈""</strong></p>

<p>160cm/ 45kg/ 44size/ 230mm</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>모든 의류들은 첫 세탁시에 드라이클리닝을 권장합니다.</p>

<p>재는 위치와 방법에 따라 1~2cm 오차가 있을 수 있습니다.</p>

<p>빛의 각도에 따라 색깔이 달라 보일 수 있습니다.</p>

<p>&nbsp;</p>

<p><br>
<br>
<br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/20/6f479df3214a73ec5b058b6fc7385de5.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/20/d99d49be6785e9a613811fe74ba86dbf.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/20/13ffa58995f09425128c3195eaed6cd9.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/20/303fabca76d4986f90f058408112a340.jpg"" title=""product detail image""></p>

<p>&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/20/51232b846ab603484d308ed2ae3d44fe.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/20/6849d03998ab1f8c87bd066bae5f2429.jpg"" title=""product detail image""></p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/20/7fb47cdc4cf8157f291c7cd730af4c16.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/20/48e61a98e9e33c497e3b4b8662ae946f.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/20/cda3ef6e72c33492dbde624b1d6c4b53.jpg"" title=""product detail image""></p>

<p><br>
&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/20/80675237a82857208844cb63bd508248.jpg"" title=""product detail image""><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/20/1adb2b0560ba8e1cbee53e7b8a8dfe22.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/20/e79e1e81da32f58c1da10c6e11faba01.jpg"" title=""product detail image""></p>

<p><br>
&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/20/5a194b6f61d17f6facaedf7e1b513fdc.jpg"" title=""product detail image""></p>

<p><br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/20/51a74431f7513dfa29bffc7ea8cf0a6c.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/20/f1f5d302f3d44c645fc11704aae6a1b8.jpg"" title=""product detail image""></p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><strong>""DETAIL""</strong></p>

<p>&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/20/b26e4b1eef3d850144f21b61c5e19fef.jpg"" title=""product detail image""><br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/20/90fef99bf895b00d117210ebbf8daea7.jpg"" title=""product detail image""><br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/20/6ae37fa54a19218b1d96a698bfab64c5.jpg"" title=""product detail image""><br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/20/798a8468b149053460be0636a3de4605.jpg"" title=""product detail image""><br>
<br>
<br>
&nbsp;</p>
<div class=""brandiProductInfoTitle"">PRODUCT INFO</div><div class=""brandiSizeInfoImage""><img src=""https://image.brandi.me/category/image/img_product_tshirt.jpg""></div><div class=""brandiProductInfoTxt"">(단면/CM)</div><div class=""brandiProductSizeInfoBox""><table class=""brandiProductSizeInfo""><thead><tr><td class=""brandiProductInfoHeader"">사이즈</td><td class=""brandiProductInfoHeader"">총장</td><td class=""brandiProductInfoHeader"">목</td><td class=""brandiProductInfoHeader"">어깨</td><td class=""brandiProductInfoHeader"">가슴</td><td class=""brandiProductInfoHeader"">소매길이</td><td class=""brandiProductInfoHeader"">소매</td><td class=""brandiProductInfoHeader"">암홀</td><td class=""brandiProductInfoHeader"">밑단</td></tr></thead><tbody><tr><td class=""brandiSelectedTxt"">free</td><td class="""">57</td><td class="""">.</td><td class="""">32</td><td class="""">37</td><td class="""">56</td><td class="""">8</td><td class="""">16</td><td class="""">32</td></tr></tbody></table></div><table class=""brandiProductEtcInfo""><tbody><tr><td class=""brandiSelectedTxt"">신축성</td><td class=""brandiSelectedTxt"">좋음</td><td class="""">보통</td><td class="""">없음</td></tr><tr><td class=""brandiSelectedTxt"">비침</td><td class=""brandiSelectedTxt"">없음</td><td class="""">약간</td><td class="""">있음</td></tr><tr><td class=""brandiSelectedTxt"">촉감</td><td class=""brandiSelectedTxt"">부드러움</td><td class="""">보통</td><td class="""">까실함</td></tr><tr><td class=""brandiSelectedTxt"">핏감</td><td class=""brandiSelectedTxt"">타이트</td><td class="""">정사이즈</td><td class="""">루즈</td></tr><tr><td class=""brandiSelectedTxt"">두께감</td><td class=""brandiSelectedTxt"">도톰</td><td class="""">보통</td><td class="""">얇음</td></tr></tbody></table>",banharimarket,Brandi,"_tab_quadpay, _tab_shipping-information,Top",false,[컬러],흰색,[사이즈],free,,,BR-banharimarket-오프숄더 홀터 니트 티셔츠_반하리마켓-흰색-13256918,0,shopify,50,deny,manual,90.38,,true,true,,http://tusiworks.iptime.org/brandifile/title-13256918-1.jpg,3,,false,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13256918,,,,,,,,회색,,free,,,BR-banharimarket-오프숄더 홀터 니트 티셔츠_반하리마켓-회색-13256918,0,shopify,50,deny,manual,90.38,,true,true,,http://tusiworks.iptime.org/brandifile/title-13256918-2.jpg,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13256918,,,,,,,,검정,,free,,,BR-banharimarket-오프숄더 홀터 니트 티셔츠_반하리마켓-검정-13256918,0,shopify,50,deny,manual,90.38,,true,true,,http://tusiworks.iptime.org/brandifile/title-13256918-3.jpg,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13256539,[4color] 배색카라 니트 티셔츠_반하리마켓,"<p>♥</p>

<p>&nbsp;</p>

<p><strong>""comment""</strong></p>

<p>&nbsp;</p>

<p>고급스럽고 탄탄한 짜임의<br>
카라 니트 티셔츠 소개드려요*.*<br>
배색 카라와 소매, 포인트 컬러와 단추로&nbsp;<br>
흔히 찾기 힘든 유니크한 티셔츠 랍니다<br>
캐주얼하게도 코디 되고<br>
슬랙스나 정장치마에 코디해주시면<br>
단정하고 단아하게도 연출되는 아이템으로&nbsp;<br>
다양하게 활용하실 수 있어서 더욱 추천드립니다!</p>

<p>&nbsp;</p>

<p><strong>""컬러""</strong></p>

<p>핑크, 아이보리, 검정, 올리브 (4color)</p>

<p>소재: 아크릴75 폴리15 나일론10</p>

<p><br>
&nbsp;</p>

<p><strong>""상세 사이즈""</strong></p>

<p>&nbsp;</p>

<p>어깨36&nbsp; 가슴40&nbsp; 팔55&nbsp; 암홀19<br>
목14&nbsp; 소매9 밑단41&nbsp; 총장58</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><strong>""제품설명""</strong><br>
<br>
■신축성(높음) &nbsp; ■비침(없음)</p>

<p><br>
■안감(없음) ■두께감(보통)</p>

<p>&nbsp;</p>

<p><strong>""원산지""</strong><br>
한국<br>
&nbsp;</p>

<p><strong>""모델사이즈""</strong></p>

<p>160cm/ 45kg/ 44size/ 230mm</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>모든 의류들은 첫 세탁시에 드라이클리닝을 권장합니다.</p>

<p>재는 위치와 방법에 따라 1~2cm 오차가 있을 수 있습니다.</p>

<p>빛의 각도에 따라 색깔이 달라 보일 수 있습니다.<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/da6a27be425b516128498f5a8ad3acdb.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/8b6c94549ef13391b2b7f4cd5ca8329a.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/43a2e003b964dd8f061f81730e824e8c.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/daf54be553aff427d8ad80b40071c17c.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/309352904b91191dd71d2fb74dbbdd45.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/195a0277df2f24abc5a7bdbfdb7948cb.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/6d1846458d043f685c4518df2329a970.jpg"" title=""product detail image""><br>
<br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/19/089e4a03f0b9f61dd5dc171627d7effa.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/27559094d27211b9e0e609ea6f48f1c1.jpg"" title=""product detail image""></p>

<p>&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/19/884e2e25b9d06b00ac332f417146f238.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/7eec4fe5789f1fe53d78f8c32aa8bc9c.jpg"" title=""product detail image""></p>

<p>&nbsp;</p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/7d75c7c9f882d53f7a4f1879cb037683.jpg"" title=""product detail image""></p>

<p>&nbsp;</p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/a2c0f85b79f070a013ff85d07b273353.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/827d8aeff1b2ce774d129632fa0c0a1a.jpg"" title=""product detail image""></p>

<p><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/19/d43066edc14e2975b1520d5e6147b56c.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/19/60c9a956bc6cab642df7fd4b5673cba8.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/19/42f7bf7629ad4d7a6a0466002f40665c.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/19/d862d23e3b6a45fe6bfdfd583188601c.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/19/a415fa385e7b4fdc99eb73ee351f0ec1.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/19/b0596028cb0aeb27b5be9b5a77caaf96.jpg"" title=""product detail image""></p>

<p>&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/19/b6629674bfa67dcc210b6fc561ba4a21.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/19/93d0de46d8245de583f652066be6719f.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/19/45cf1f953cb8d10548f33ad5055aadef.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/50c3d6ccfe616706a8c3615de694ab7d.jpg"" title=""product detail image""></p>

<p><br>
&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/19/d4c82734d2d3a47fb53efd1ce25b27cd.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/13b54746f0a2ea2e8a56560301c7588b.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/8055bdbb00452d64b6f5a500beb5a774.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><strong>""DETAIL""</strong><br>
&nbsp;</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/01/19/ad366c266388a27d1018ab7ef966bbba.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/1502739ba25c7b24f91191c79383f820.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/2614bbcfc0b3c804f4db794f7f8905b0.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/976ab6887be902390a41ba9406f8cff6.jpg"" title=""product detail image""></p>

<p><br>
<img src=""https://image.brandi.me/cproductdetail/2020/01/19/e3c3eb37138c2cc7c84122ebb314f0eb.jpg"" title=""product detail image""></p>

<p>&nbsp;</p>

<p><br>
&nbsp;</p>
<div class=""brandiProductInfoTitle"">PRODUCT INFO</div><div class=""brandiSizeInfoImage""><img src=""https://image.brandi.me/category/image/img_product_knit.jpg""></div><div class=""brandiProductInfoTxt"">(단면/CM)</div><div class=""brandiProductSizeInfoBox""><table class=""brandiProductSizeInfo""><thead><tr><td class=""brandiProductInfoHeader"">사이즈</td><td class=""brandiProductInfoHeader"">총장</td><td class=""brandiProductInfoHeader"">목</td><td class=""brandiProductInfoHeader"">어깨</td><td class=""brandiProductInfoHeader"">가슴</td><td class=""brandiProductInfoHeader"">소매길이</td><td class=""brandiProductInfoHeader"">소매</td><td class=""brandiProductInfoHeader"">암홀</td><td class=""brandiProductInfoHeader"">밑단</td></tr></thead><tbody><tr><td class=""brandiSelectedTxt"">free</td><td class="""">58</td><td class="""">14</td><td class="""">36</td><td class="""">40</td><td class="""">55</td><td class="""">9</td><td class="""">19</td><td class="""">41</td></tr></tbody></table></div><table class=""brandiProductEtcInfo""><tbody><tr><td class=""brandiSelectedTxt"">신축성</td><td class=""brandiSelectedTxt"">좋음</td><td class="""">보통</td><td class="""">없음</td></tr><tr><td class=""brandiSelectedTxt"">비침</td><td class=""brandiSelectedTxt"">없음</td><td class="""">약간</td><td class="""">있음</td></tr><tr><td class=""brandiSelectedTxt"">촉감</td><td class=""brandiSelectedTxt"">부드러움</td><td class="""">보통</td><td class="""">까실함</td></tr><tr><td class=""brandiSelectedTxt"">핏감</td><td class="""">타이트</td><td class=""brandiSelectedTxt"">정사이즈</td><td class="""">루즈</td></tr><tr><td class=""brandiSelectedTxt"">두께감</td><td class="""">도톰</td><td class=""brandiSelectedTxt"">보통</td><td class="""">얇음</td></tr></tbody></table>",banharimarket,Brandi,"_tab_quadpay, _tab_shipping-information,Top",false,[컬러],핑크,[사이즈],free,,,BR-banharimarket-[4color] 배색카라 니트 티셔츠_반하리마켓-핑크-13256539,0,shopify,50,deny,manual,90.38,,true,true,,http://tusiworks.iptime.org/brandifile/title-13256539-1.jpg,4,,false,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13256539,,,,,,,,아이보리,,free,,,BR-banharimarket-[4color] 배색카라 니트 티셔츠_반하리마켓-아이보리-13256539,0,shopify,50,deny,manual,90.38,,true,true,,http://tusiworks.iptime.org/brandifile/title-13256539-2.jpg,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13256539,,,,,,,,검정,,free,,,BR-banharimarket-[4color] 배색카라 니트 티셔츠_반하리마켓-검정-13256539,0,shopify,50,deny,manual,90.38,,true,true,,http://tusiworks.iptime.org/brandifile/title-13256539-3.jpg,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13256539,,,,,,,,올리브,,free,,,BR-banharimarket-[4color] 배색카라 니트 티셔츠_반하리마켓-올리브-13256539,0,shopify,50,deny,manual,90.38,,true,true,,http://tusiworks.iptime.org/brandifile/title-13256539-4.jpg,,,,,,,,,,,,,,,,,,,,,,30.12
