Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,variant_barcord,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,goggle_shopping_age_group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,google_shopping_custion_label0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
b-banharimarket-13309154,,,,,,,,곤색,,free (06/09(화) 발송)  하루배송,,,BR-banharimarket-루즈핏 단가라 라운드 티셔츠_반하리마켓-곤색-13309154,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-13277792,,,,,,,,블랙,,free (SOLD OUT),,,BR-banharimarket-프릴 라운드 니트 티셔츠_반하리마켓-블랙-13277792,0,shopify,50,deny,manual,90.38,,true,true,,,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13277792,,,,,,,,핑크,,free (SOLD OUT),,,BR-banharimarket-프릴 라운드 니트 티셔츠_반하리마켓-핑크-13277792,0,shopify,50,deny,manual,90.38,,true,true,,,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13277792,,,,,,,,베이지,,free (SOLD OUT),,,BR-banharimarket-프릴 라운드 니트 티셔츠_반하리마켓-베이지-13277792,0,shopify,50,deny,manual,90.38,,true,true,,,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13256918,,,,,,,,회색,,free,,,BR-banharimarket-오프숄더 홀터 니트 티셔츠_반하리마켓-회색-13256918,0,shopify,50,deny,manual,90.38,,true,true,,http://tusiworks.iptime.org/brandifile/title-13256918-2.jpg,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13256918,,,,,,,,검정,,free,,,BR-banharimarket-오프숄더 홀터 니트 티셔츠_반하리마켓-검정-13256918,0,shopify,50,deny,manual,90.38,,true,true,,http://tusiworks.iptime.org/brandifile/title-13256918-3.jpg,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13256539,,,,,,,,아이보리,,free,,,BR-banharimarket-[4color] 배색카라 니트 티셔츠_반하리마켓-아이보리-13256539,0,shopify,50,deny,manual,90.38,,true,true,,http://tusiworks.iptime.org/brandifile/title-13256539-2.jpg,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13256539,,,,,,,,검정,,free,,,BR-banharimarket-[4color] 배색카라 니트 티셔츠_반하리마켓-검정-13256539,0,shopify,50,deny,manual,90.38,,true,true,,http://tusiworks.iptime.org/brandifile/title-13256539-3.jpg,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13256539,,,,,,,,올리브,,free,,,BR-banharimarket-[4color] 배색카라 니트 티셔츠_반하리마켓-올리브-13256539,0,shopify,50,deny,manual,90.38,,true,true,,http://tusiworks.iptime.org/brandifile/title-13256539-4.jpg,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13186681,,,,,,,,아이보리,,,,,BR-banharimarket-[쫀쫀] 금장 골지 라운드넥 슬림 티셔츠_반하리마켓-아이보리-13186681,0,shopify,50,deny,manual,90.38,,true,true,,http://tusiworks.iptime.org/brandifile/title-13186681-2.jpg,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13186681,,,,,,,,베이지,,,,,BR-banharimarket-[쫀쫀] 금장 골지 라운드넥 슬림 티셔츠_반하리마켓-베이지-13186681,0,shopify,50,deny,manual,90.38,,true,true,,http://tusiworks.iptime.org/brandifile/title-13186681-3.jpg,,,,,,,,,,,,,,,,,,,,,,30.12
b-banharimarket-13179177,,,,,,,,올리브,,,,,BR-banharimarket-[단독가] [봄신상]단가라 라운드 니트 티셔츠_반하리마켓-올리브-13179177,0,shopify,50,deny,manual,75.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-13179177-2.jpg,,,,,,,,,,,,,,,,,,,,,,25.0
b-banharimarket-13179177,,,,,,,,검정,,,,,BR-banharimarket-[단독가] [봄신상]단가라 라운드 니트 티셔츠_반하리마켓-검정-13179177,0,shopify,50,deny,manual,75.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-13179177-3.jpg,,,,,,,,,,,,,,,,,,,,,,25.0
b-banharimarket-13179177,,,,,,,,아이보리,,,,,BR-banharimarket-[단독가] [봄신상]단가라 라운드 니트 티셔츠_반하리마켓-아이보리-13179177,0,shopify,50,deny,manual,75.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-13179177-4.jpg,,,,,,,,,,,,,,,,,,,,,,25.0
b-banharimarket-13071865,,,,,,,,핑크,,,,,BR-banharimarket-도리 목폴라 니트_반하리마켓-핑크-13071865,0,shopify,50,deny,manual,57.75,,true,true,,http://tusiworks.iptime.org/brandifile/title-13071865-2.jpg,,,,,,,,,,,,,,,,,,,,,,19.25
b-banharimarket-13071865,,,,,,,,아이보리,,,,,BR-banharimarket-도리 목폴라 니트_반하리마켓-아이보리-13071865,0,shopify,50,deny,manual,57.75,,true,true,,http://tusiworks.iptime.org/brandifile/title-13071865-3.jpg,,,,,,,,,,,,,,,,,,,,,,19.25
b-banharimarket-13071865,,,,,,,,소라,,,,,BR-banharimarket-도리 목폴라 니트_반하리마켓-소라-13071865,0,shopify,50,deny,manual,57.75,,true,true,,http://tusiworks.iptime.org/brandifile/title-13071865-4.jpg,,,,,,,,,,,,,,,,,,,,,,19.25
b-banharimarket-13071865,,,,,,,,블랙,,,,,BR-banharimarket-도리 목폴라 니트_반하리마켓-블랙-13071865,0,shopify,50,deny,manual,57.75,,true,true,,http://tusiworks.iptime.org/brandifile/title-13071865-5.jpg,,,,,,,,,,,,,,,,,,,,,,19.25
b-banharimarket-13024272,,,,,,,,핑크,,free,,,BR-banharimarket-아방 펀칭 브이넥 니트_반하리마켓-핑크-13024272,0,shopify,50,deny,manual,93.9,,true,true,,http://tusiworks.iptime.org/brandifile/title-13024272-2.jpg,,,,,,,,,,,,,,,,,,,,,,31.3
b-banharimarket-13024272,,,,,,,,베이지,,free,,,BR-banharimarket-아방 펀칭 브이넥 니트_반하리마켓-베이지-13024272,0,shopify,50,deny,manual,93.9,,true,true,,http://tusiworks.iptime.org/brandifile/title-13024272-3.jpg,,,,,,,,,,,,,,,,,,,,,,31.3
b-banharimarket-13024272,,,,,,,,블랙,,free,,,BR-banharimarket-아방 펀칭 브이넥 니트_반하리마켓-블랙-13024272,0,shopify,50,deny,manual,93.9,,true,true,,http://tusiworks.iptime.org/brandifile/title-13024272-4.jpg,,,,,,,,,,,,,,,,,,,,,,31.3
b-banharimarket-12787700,,,,,,,,퍼플,,free,,,BR-banharimarket-아방 퍼프 버터 맨투맨 티셔츠_반하리마켓-퍼플-12787700,0,shopify,50,deny,manual,66.87,,true,true,,http://tusiworks.iptime.org/brandifile/title-12787700-2.jpg,,,,,,,,,,,,,,,,,,,,,,22.29
b-banharimarket-12787700,,,,,,,,차콜,,free,,,BR-banharimarket-아방 퍼프 버터 맨투맨 티셔츠_반하리마켓-차콜-12787700,0,shopify,50,deny,manual,66.87,,true,true,,http://tusiworks.iptime.org/brandifile/title-12787700-3.jpg,,,,,,,,,,,,,,,,,,,,,,22.29
b-banharimarket-12787586,,,,,,,,블랙,,free (SOLD OUT),,,BR-banharimarket-오픈카라 베이직 셔츠 블라우스_반하리마켓-블랙-12787586,0,shopify,50,deny,manual,58.5,,true,true,,http://tusiworks.iptime.org/brandifile/title-12787586-2.jpg,,,,,,,,,,,,,,,,,,,,,,19.5
b-banharimarket-12787586,,,,,,,,베이지,,free (SOLD OUT),,,BR-banharimarket-오픈카라 베이직 셔츠 블라우스_반하리마켓-베이지-12787586,0,shopify,50,deny,manual,58.5,,true,true,,http://tusiworks.iptime.org/brandifile/title-12787586-3.jpg,,,,,,,,,,,,,,,,,,,,,,19.5
b-banharimarket-12787586,,,,,,,,아이보리,,free (SOLD OUT),,,BR-banharimarket-오픈카라 베이직 셔츠 블라우스_반하리마켓-아이보리-12787586,0,shopify,50,deny,manual,58.5,,true,true,,http://tusiworks.iptime.org/brandifile/title-12787586-4.jpg,,,,,,,,,,,,,,,,,,,,,,19.5
b-banharimarket-12787469,,,,,,,,핑크,,free (SOLD OUT),,,BR-banharimarket-[10컬러] 도톰 쫀쫀 베이직 폴라 티셔츠_반하리마켓-핑크-12787469,0,shopify,50,deny,manual,28.8,,true,true,,http://tusiworks.iptime.org/brandifile/title-12787469-2.jpg,,,,,,,,,,,,,,,,,,,,,,9.6
b-banharimarket-12787469,,,,,,,,베이지,,free (SOLD OUT),,,BR-banharimarket-[10컬러] 도톰 쫀쫀 베이직 폴라 티셔츠_반하리마켓-베이지-12787469,0,shopify,50,deny,manual,28.8,,true,true,,http://tusiworks.iptime.org/brandifile/title-12787469-3.jpg,,,,,,,,,,,,,,,,,,,,,,9.6
b-banharimarket-12787469,,,,,,,,모카,,free (SOLD OUT),,,BR-banharimarket-[10컬러] 도톰 쫀쫀 베이직 폴라 티셔츠_반하리마켓-모카-12787469,0,shopify,50,deny,manual,28.8,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.6
b-banharimarket-12787469,,,,,,,,진밤,,free (SOLD OUT),,,BR-banharimarket-[10컬러] 도톰 쫀쫀 베이직 폴라 티셔츠_반하리마켓-진밤-12787469,0,shopify,50,deny,manual,28.8,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.6
b-banharimarket-12787469,,,,,,,,와인,,free (SOLD OUT),,,BR-banharimarket-[10컬러] 도톰 쫀쫀 베이직 폴라 티셔츠_반하리마켓-와인-12787469,0,shopify,50,deny,manual,28.8,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.6
b-banharimarket-12787469,,,,,,,,카키,,free (SOLD OUT),,,BR-banharimarket-[10컬러] 도톰 쫀쫀 베이직 폴라 티셔츠_반하리마켓-카키-12787469,0,shopify,50,deny,manual,28.8,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.6
b-banharimarket-12787469,,,,,,,,차콜,,free (SOLD OUT),,,BR-banharimarket-[10컬러] 도톰 쫀쫀 베이직 폴라 티셔츠_반하리마켓-차콜-12787469,0,shopify,50,deny,manual,28.8,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.6
b-banharimarket-12787469,,,,,,,,아이보리,,free (SOLD OUT),,,BR-banharimarket-[10컬러] 도톰 쫀쫀 베이직 폴라 티셔츠_반하리마켓-아이보리-12787469,0,shopify,50,deny,manual,28.8,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.6
b-banharimarket-12787469,,,,,,,,블랙,,free (SOLD OUT),,,BR-banharimarket-[10컬러] 도톰 쫀쫀 베이직 폴라 티셔츠_반하리마켓-블랙-12787469,0,shopify,50,deny,manual,28.8,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.6
b-banharimarket-12756209,,,,,,,,아이보리브라운,,,,,BR-banharimarket-벨벳 레이스 카라 퍼프 블라우스_반하리마켓-아이보리-12756209,0,shopify,50,deny,manual,91.08,,true,true,,http://tusiworks.iptime.org/brandifile/title-12756209-2.jpg,,,,,,,,,,,,,,,,,,,,,,30.36
b-banharimarket-12756209,,,,,,,,블랙,,,,,BR-banharimarket-벨벳 레이스 카라 퍼프 블라우스_반하리마켓-블랙-12756209,0,shopify,50,deny,manual,91.08,,true,true,,http://tusiworks.iptime.org/brandifile/title-12756209-3.jpg,,,,,,,,,,,,,,,,,,,,,,30.36
b-banharimarket-12754526,,,,,,,,브라운,,,,,BR-banharimarket-꽈배기 두줄 브이넥 니트_반하리마켓-브라운-12754526,0,shopify,50,deny,manual,91.56,,true,true,,http://tusiworks.iptime.org/brandifile/title-12754526-2.jpg,,,,,,,,,,,,,,,,,,,,,,30.52
b-banharimarket-12754526,,,,,,,,옐로우,,,,,BR-banharimarket-꽈배기 두줄 브이넥 니트_반하리마켓-옐로우-12754526,0,shopify,50,deny,manual,91.56,,true,true,,http://tusiworks.iptime.org/brandifile/title-12754526-3.jpg,,,,,,,,,,,,,,,,,,,,,,30.52
b-banharimarket-12754526,,,,,,,,아이보리,,,,,BR-banharimarket-꽈배기 두줄 브이넥 니트_반하리마켓-아이보리-12754526,0,shopify,50,deny,manual,91.56,,true,true,,http://tusiworks.iptime.org/brandifile/title-12754526-4.jpg,,,,,,,,,,,,,,,,,,,,,,30.52
b-banharimarket-12754526,,,,,,,,그레이,,,,,BR-banharimarket-꽈배기 두줄 브이넥 니트_반하리마켓-그레이-12754526,0,shopify,50,deny,manual,91.56,,true,true,,,,,,,,,,,,,,,,,,,,,,,,30.52
b-banharimarket-12754526,,,,,,,,바이올렛,,,,,BR-banharimarket-꽈배기 두줄 브이넥 니트_반하리마켓-바이올렛-12754526,0,shopify,50,deny,manual,91.56,,true,true,,,,,,,,,,,,,,,,,,,,,,,,30.52
b-banharimarket-12498116,,,,,,,,네이비,,Free (SOLD OUT),,,BR-banharimarket-양기모 루즈핏 후드 티셔츠_반하리마켓-네이비-12498116,0,shopify,50,deny,manual,105.6,,true,true,,http://tusiworks.iptime.org/brandifile/title-12498116-2.jpg,,,,,,,,,,,,,,,,,,,,,,35.2
b-banharimarket-12498116,,,,,,,,차콜,,Free (SOLD OUT),,,BR-banharimarket-양기모 루즈핏 후드 티셔츠_반하리마켓-차콜-12498116,0,shopify,50,deny,manual,105.6,,true,true,,http://tusiworks.iptime.org/brandifile/title-12498116-3.jpg,,,,,,,,,,,,,,,,,,,,,,35.2
b-banharimarket-12483019,,,,,,,,아이보리,,,,,BR-banharimarket-도톰 폴라 베이직 니트 티셔츠_반하리마켓-아이보리-12483019,0,shopify,50,deny,manual,75.21,,true,true,,http://tusiworks.iptime.org/brandifile/title-12483019-2.jpg,,,,,,,,,,,,,,,,,,,,,,25.07
b-banharimarket-12483019,,,,,,,,핑크,,,,,BR-banharimarket-도톰 폴라 베이직 니트 티셔츠_반하리마켓-핑크-12483019,0,shopify,50,deny,manual,75.21,,true,true,,http://tusiworks.iptime.org/brandifile/title-12483019-3.jpg,,,,,,,,,,,,,,,,,,,,,,25.07
b-banharimarket-12483019,,,,,,,,브라운,,,,,BR-banharimarket-도톰 폴라 베이직 니트 티셔츠_반하리마켓-브라운-12483019,0,shopify,50,deny,manual,75.21,,true,true,,http://tusiworks.iptime.org/brandifile/title-12483019-4.jpg,,,,,,,,,,,,,,,,,,,,,,25.07
b-banharimarket-12482610,,,,,,,,옐로우,,Free,,,BR-banharimarket-쫀쫀 브이넥 꼬임 티셔츠_반하리마켓-옐로우-12482610,0,shopify,50,deny,manual,41.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-12482610-2.jpg,,,,,,,,,,,,,,,,,,,,,,13.8
b-banharimarket-12482610,,,,,,,,소라,,Free,,,BR-banharimarket-쫀쫀 브이넥 꼬임 티셔츠_반하리마켓-소라-12482610,0,shopify,50,deny,manual,41.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-12482610-3.jpg,,,,,,,,,,,,,,,,,,,,,,13.8
b-banharimarket-12482610,,,,,,,,화이트,,Free,,,BR-banharimarket-쫀쫀 브이넥 꼬임 티셔츠_반하리마켓-화이트-12482610,0,shopify,50,deny,manual,41.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-12482610-4.jpg,,,,,,,,,,,,,,,,,,,,,,13.8
b-banharimarket-12482610,,,,,,,,블랙,,Free,,,BR-banharimarket-쫀쫀 브이넥 꼬임 티셔츠_반하리마켓-블랙-12482610,0,shopify,50,deny,manual,41.4,,true,true,,,,,,,,,,,,,,,,,,,,,,,,13.8
b-banharimarket-17124995,,,,,,,,블랙,,free,,,BR-banharimarket-(3col/바지안감)플레어 프릴 밴딩 미니 스커트_반하리마켓-블랙-17124995,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-17124995-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-17124995,,,,,,,,베이지,,free,,,BR-banharimarket-(3col/바지안감)플레어 프릴 밴딩 미니 스커트_반하리마켓-베이지-17124995,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-17124995-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15081426,,,,,,,,베이지,,free,,,BR-banharimarket-[단독가] [바지안감]벨트 베이직 A라인 스커트_반하리마켓-베이지-15081426,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15081426-2.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-15081426,,,,,,,,소라,,free,,,BR-banharimarket-[단독가] [바지안감]벨트 베이직 A라인 스커트_반하리마켓-소라-15081426,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15081426-3.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-15081426,,,,,,,,핑크,,free,,,BR-banharimarket-[단독가] [바지안감]벨트 베이직 A라인 스커트_반하리마켓-핑크-15081426,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15081426-4.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-15081426,,,,,,,,검정,,free,,,BR-banharimarket-[단독가] [바지안감]벨트 베이직 A라인 스커트_반하리마켓-검정-15081426,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15081426-5.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-14241513,,,,,,,,아이보리,,FREE,,,BR-banharimarket-[봄신상] 쉬폰 주름 롱 스커트_반하리마켓-아이보리-14241513,0,shopify,50,deny,manual,90.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-14241513-2.jpg,,,,,,,,,,,,,,,,,,,,,,30.0
b-banharimarket-14241513,,,,,,,,소라,,FREE,,,BR-banharimarket-[봄신상] 쉬폰 주름 롱 스커트_반하리마켓-소라-14241513,0,shopify,50,deny,manual,90.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-14241513-3.jpg,,,,,,,,,,,,,,,,,,,,,,30.0
b-banharimarket-14241513,,,,,,,,검정,,FREE,,,BR-banharimarket-[봄신상] 쉬폰 주름 롱 스커트_반하리마켓-검정-14241513,0,shopify,50,deny,manual,90.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-14241513-4.jpg,,,,,,,,,,,,,,,,,,,,,,30.0
b-banharimarket-14126851,,,,,,,,민트,,,,,BR-banharimarket-꼬임 롱 코튼 스커트_반하리마켓-민트-14126851,0,shopify,50,deny,manual,90.39,,true,true,,http://tusiworks.iptime.org/brandifile/title-14126851-2.jpg,,,,,,,,,,,,,,,,,,,,,,30.13
b-banharimarket-14126851,,,,,,,,블루,,,,,BR-banharimarket-꼬임 롱 코튼 스커트_반하리마켓-블루-14126851,0,shopify,50,deny,manual,90.39,,true,true,,http://tusiworks.iptime.org/brandifile/title-14126851-3.jpg,,,,,,,,,,,,,,,,,,,,,,30.13
b-banharimarket-14126851,,,,,,,,그레이,,,,,BR-banharimarket-꼬임 롱 코튼 스커트_반하리마켓-그레이-14126851,0,shopify,50,deny,manual,90.39,,true,true,,http://tusiworks.iptime.org/brandifile/title-14126851-4.jpg,,,,,,,,,,,,,,,,,,,,,,30.13
b-banharimarket-14126851,,,,,,,,블랙,,,,,BR-banharimarket-꼬임 롱 코튼 스커트_반하리마켓-블랙-14126851,0,shopify,50,deny,manual,90.39,,true,true,,http://tusiworks.iptime.org/brandifile/title-14126851-5.jpg,,,,,,,,,,,,,,,,,,,,,,30.13
b-banharimarket-13838690,,,,,,,,아이보리,,free,,,BR-banharimarket-뒷트임 롱 면 스커트_반하리마켓-아이보리-13838690,0,shopify,50,deny,manual,60.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-13838690-2.jpg,,,,,,,,,,,,,,,,,,,,,,20.0
b-banharimarket-13838690,,,,,,,,핑크,,free,,,BR-banharimarket-뒷트임 롱 면 스커트_반하리마켓-핑크-13838690,0,shopify,50,deny,manual,60.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-13838690-3.jpg,,,,,,,,,,,,,,,,,,,,,,20.0
b-banharimarket-13838690,,,,,,,,검정,,free,,,BR-banharimarket-뒷트임 롱 면 스커트_반하리마켓-검정-13838690,0,shopify,50,deny,manual,60.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-13838690-4.jpg,,,,,,,,,,,,,,,,,,,,,,20.0
b-banharimarket-13792793,,,,,,,,베이지,,free,,,BR-banharimarket-[4color]링 벨트 A라인 스커트_반하리마켓-베이지-13792793,0,shopify,50,deny,manual,76.14,,true,true,,http://tusiworks.iptime.org/brandifile/title-13792793-2.jpg,,,,,,,,,,,,,,,,,,,,,,25.38
b-banharimarket-13792793,,,,,,,,아이보리,,free,,,BR-banharimarket-[4color]링 벨트 A라인 스커트_반하리마켓-아이보리-13792793,0,shopify,50,deny,manual,76.14,,true,true,,http://tusiworks.iptime.org/brandifile/title-13792793-3.jpg,,,,,,,,,,,,,,,,,,,,,,25.38
b-banharimarket-13792793,,,,,,,,곤색,,free,,,BR-banharimarket-[4color]링 벨트 A라인 스커트_반하리마켓-곤색-13792793,0,shopify,50,deny,manual,76.14,,true,true,,http://tusiworks.iptime.org/brandifile/title-13792793-4.jpg,,,,,,,,,,,,,,,,,,,,,,25.38
b-banharimarket-13698837,,,,,,,,보라,,,,,BR-banharimarket-[편한 허리밴딩] 머메이드 인어 롱 스커트_반하리마켓-보라-13698837,0,shopify,50,deny,manual,102.16,,true,true,,http://tusiworks.iptime.org/brandifile/title-13698837-2.jpg,,,,,,,,,,,,,,,,,,,,,,34.05
b-banharimarket-13698837,,,,,,,,아이보리,,,,,BR-banharimarket-[편한 허리밴딩] 머메이드 인어 롱 스커트_반하리마켓-아이보리-13698837,0,shopify,50,deny,manual,102.16,,true,true,,http://tusiworks.iptime.org/brandifile/title-13698837-3.jpg,,,,,,,,,,,,,,,,,,,,,,34.05
b-banharimarket-13698837,,,,,,,,검정,,,,,BR-banharimarket-[편한 허리밴딩] 머메이드 인어 롱 스커트_반하리마켓-검정-13698837,0,shopify,50,deny,manual,102.16,,true,true,,http://tusiworks.iptime.org/brandifile/title-13698837-4.jpg,,,,,,,,,,,,,,,,,,,,,,34.05
b-banharimarket-13698837,,,,,,,,소라,,,,,BR-banharimarket-[편한 허리밴딩] 머메이드 인어 롱 스커트_반하리마켓-소라-13698837,0,shopify,50,deny,manual,102.16,,true,true,,http://tusiworks.iptime.org/brandifile/title-13698837-5.jpg,,,,,,,,,,,,,,,,,,,,,,34.05
b-banharimarket-13087234,,,,,,,,브라운,,M (SOLD OUT),,,BR-banharimarket-[울함유] 체크 베이직 스커트_반하리마켓-브라운-13087234,0,shopify,50,deny,manual,61.6,,true,true,,http://tusiworks.iptime.org/brandifile/title-13087234-2.jpg,,,,,,,,,,,,,,,,,,,,,,20.53
b-banharimarket-13087234,,,,,,,,블랙,,S (SOLD OUT),,,BR-banharimarket-[울함유] 체크 베이직 스커트_반하리마켓-블랙-13087234,0,shopify,50,deny,manual,61.6,,true,true,,,,,,,,,,,,,,,,,,,,,,,,20.53
b-banharimarket-13087234,,,,,,,,블랙,,M (SOLD OUT),,,BR-banharimarket-[울함유] 체크 베이직 스커트_반하리마켓-블랙-13087234,0,shopify,50,deny,manual,61.6,,true,true,,,,,,,,,,,,,,,,,,,,,,,,20.53
b-banharimarket-17152085,,,,,,,,베이지,,free,,,BR-banharimarket-(4col)퍼프 반바지 점프수트_반하리마켓-베이지-17152085,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-17152085-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-17152085,,,,,,,,핑크,,free,,,BR-banharimarket-(4col)퍼프 반바지 점프수트_반하리마켓-핑크-17152085,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-17152085-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-17152085,,,,,,,,블랙,,free,,,BR-banharimarket-(4col)퍼프 반바지 점프수트_반하리마켓-블랙-17152085,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-17152085-4.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16717134,,,,,,,,블랙,,,,,BR-banharimarket-(3col/set) 끈나시+와이드 트임 팬츠 세트_반하리마켓-블랙-16717134,0,shopify,50,deny,manual,65.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16717134-2.jpg,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-16717134,,,,,,,,그레이,,,,,BR-banharimarket-(3col/set) 끈나시+와이드 트임 팬츠 세트_반하리마켓-그레이-16717134,0,shopify,50,deny,manual,65.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16717134-3.jpg,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-16099062,,,,,,,,블랙,,free,,,BR-banharimarket-(2col/세트가격)밴딩와이드팬츠+반팔티set_반하리마켓-블랙-16099062,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16099062-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15167522,,,,,,,,아이보리,,M,,,BR-banharimarket-(봄신상)단추 슬랙스 와이드 팬츠_반하리마켓-아이보리-15167522,0,shopify,50,deny,manual,65.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15167522-2.jpg,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-15167522,,,,,,,,아이보리,,L,,,BR-banharimarket-(봄신상)단추 슬랙스 와이드 팬츠_반하리마켓-아이보리-15167522,0,shopify,50,deny,manual,65.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-15167522,,,,,,,,블랙,,S,,,BR-banharimarket-(봄신상)단추 슬랙스 와이드 팬츠_반하리마켓-블랙-15167522,0,shopify,50,deny,manual,65.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-15167522,,,,,,,,블랙,,M,,,BR-banharimarket-(봄신상)단추 슬랙스 와이드 팬츠_반하리마켓-블랙-15167522,0,shopify,50,deny,manual,65.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-15167522,,,,,,,,블랙,,L,,,BR-banharimarket-(봄신상)단추 슬랙스 와이드 팬츠_반하리마켓-블랙-15167522,0,shopify,50,deny,manual,65.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-15166486,,,,,,,,베이지,,free,,,BR-banharimarket-(5color)밴딩 코튼 와이드 팬츠_반하리마켓-베이지-15166486,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15166486-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15166486,,,,,,,,핑크,,free,,,BR-banharimarket-(5color)밴딩 코튼 와이드 팬츠_반하리마켓-핑크-15166486,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15166486,,,,,,,,카키,,free,,,BR-banharimarket-(5color)밴딩 코튼 와이드 팬츠_반하리마켓-카키-15166486,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
